authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,textOriginal,parentId,canRate,viewerRating,likeCount,moderationStatus,publishedAt,updatedAt
Hamidie A,https://yt3.ggpht.com/ytc/APkrFKaoDodGduN1whu7TWxV-QlyOEWODH9seJuVkW9Rsw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMgxqejcwgUx37ohfxirYvQ,{'value': 'UCMgxqejcwgUx37ohfxirYvQ'},UCAQg09FkoobmLquNNoO4ulg,SoUZ3wovZAs,I wanna learn English for job and research .,I wanna learn English for job and research .,,True,none,0,,2023-10-06T11:56:45Z,2023-10-06T11:56:45Z
*Starnight*,https://yt3.ggpht.com/qVPJZhDDLYt5ip_KFCl3de2pWttUJ64UwuMRgUs79WXi04fpDD3UkIOpel0ls565HfnhPVnF=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuoSWXkt2qFMklM5Iczz4uw,{'value': 'UCuoSWXkt2qFMklM5Iczz4uw'},UCAQg09FkoobmLquNNoO4ulg,zrY1mDAuKNY,As an Aussie I have neevr knew we colled undies jocks lol or call swimsuits togs,As an Aussie I have neevr knew we colled undies jocks lol or call swimsuits togs,,True,none,0,,2023-10-06T11:47:12Z,2023-10-06T11:48:34Z
Master roaster,https://yt3.ggpht.com/ytc/APkrFKZ8WEmicveDTu8lfI326kVXhU7LVTjmZ_dLmtwqAMeXK2w5zUx1BVu-k_I_R5cl=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtWRAm_Kmy7ypTfyf2gOsNQ,{'value': 'UCtWRAm_Kmy7ypTfyf2gOsNQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Legends would say Brinjal 😎😎,Legends would say Brinjal 😎😎,,True,none,0,,2023-10-06T11:44:34Z,2023-10-06T11:44:34Z
Boosted Records,https://yt3.ggpht.com/ytc/APkrFKaLJx3B65nqBSpFiYA-_wlivPGev90tU8wCtwnm=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpqpME2DUp2uNojDk5TF5jQ,{'value': 'UCpqpME2DUp2uNojDk5TF5jQ'},UCAQg09FkoobmLquNNoO4ulg,Efq6LpDbAV8,In the UK we always keep to the left! crazy to know how every culture has so many small differences! makes sense of course,In the UK we always keep to the left! crazy to know how every culture has so many small differences! makes sense of course,,True,none,0,,2023-10-06T11:31:46Z,2023-10-06T11:31:46Z
Dhyaan Aluvakaran Nishanth,https://yt3.ggpht.com/ytc/APkrFKbKUxzXTYEi4iqeaXcRR0jZPqHv5ow2SR9loJoms4tqm7dxFl-7upRjKYphZnIA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCICCpXMMeZn0gU06U4ha6qQ,{'value': 'UCICCpXMMeZn0gU06U4ha6qQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American eggplant<br>British. Aubergine<br>But I say brinjal,"American eggplant
British. Aubergine
But I say brinjal",,True,none,0,,2023-10-06T11:31:26Z,2023-10-06T11:31:26Z
AndyPuppyDog,https://yt3.ggpht.com/towDM9Tmfv_SRoXnj35yZO9MDvpaq-wFynTjGqa0Wt4UbQwIioK71qz_yHB9Gqt4jiy1gP6KyA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHRUoR5zt0okRORFU5zEAVw,{'value': 'UCHRUoR5zt0okRORFU5zEAVw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Im italian but when i speak inglesh i say in american,Im italian but when i speak inglesh i say in american,,True,none,0,,2023-10-06T11:29:16Z,2023-10-06T11:29:16Z
Geetha Sriyaan,https://yt3.ggpht.com/khmrPQ338vva7OvtPLhsfo0894XmRFiVMNpRJFRYoYs5KY_jEXVQGOCVuMJ29BBsWYjJuGJ2rlY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCyafxe6iczqAkq0EmcrZIxQ,{'value': 'UCyafxe6iczqAkq0EmcrZIxQ'},UCAQg09FkoobmLquNNoO4ulg,yJA7inudGH0,What If it&#39;s a thank you for a wish<br>Like happy birthday or a compliment like you look gorgeous?,"What If it's a thank you for a wish
Like happy birthday or a compliment like you look gorgeous?",,True,none,0,,2023-10-06T11:08:37Z,2023-10-06T11:08:37Z
Kapil gaming,https://yt3.ggpht.com/Pg9Je3lJAhkwiEMLkZeeNF7aH40zkPOm1vCQRNHUDxgqQfMBVeEHNcGULnRqIolpI07CJf9pMQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnaERtnohjhqbKNHlE9Z0Xw,{'value': 'UCnaERtnohjhqbKNHlE9Z0Xw'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,I am from India I speake British English,I am from India I speake British English,,True,none,0,,2023-10-06T10:44:31Z,2023-10-06T10:44:31Z
シ Хаилеи,https://yt3.ggpht.com/YVJ4PODtDhvvIkJIa2YQ4DV_-GTabEaONUjn9DmjGoyOmPiYgYQ-B_-Jii1K4yj3aZhuWDwdUCk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCs9XoNnXqj_SrbEcV-VbvKQ,{'value': 'UCs9XoNnXqj_SrbEcV-VbvKQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: Eggplant<br>British: aubergine<br><br>Me: Баклажан (Russian)<br>I really forgot how it&#39;s called correctly 😭😭😭🫡,"American: Eggplant
British: aubergine

Me: Баклажан (Russian)
I really forgot how it's called correctly 😭😭😭🫡",,True,none,0,,2023-10-06T10:40:05Z,2023-10-06T10:40:05Z
Robet Kibru,https://yt3.ggpht.com/uusZ9qqqwz4LL8nqF6T9OCaYmHDLqFBeugcv8IgkOWRm2hqTbpyqwZYA5r8UIVlMO3cuTg93=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC11-Z8fy1NWJB91TePH5ADg,{'value': 'UC11-Z8fy1NWJB91TePH5ADg'},UCAQg09FkoobmLquNNoO4ulg,mBJH0sYIVoI,Perfect,Perfect,,True,none,0,,2023-10-06T10:18:19Z,2023-10-06T10:18:19Z
Khalid Sediqi,https://yt3.ggpht.com/ytc/APkrFKau1WVNglWAppiW35DSU8A3zBTVrjk_HQaoh_Lo_qtPhOgOcnkvuc1OIBf9gcN6=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEx49OLowWR9hixVBvpFtMg,{'value': 'UCEx49OLowWR9hixVBvpFtMg'},UCAQg09FkoobmLquNNoO4ulg,ulg-uz6yPFU,💚💚💚💚💚💚💚💚💚💯💯💯💯💯💥💥💥💥💥💥💥💥🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️,💚💚💚💚💚💚💚💚💚💯💯💯💯💯💥💥💥💥💥💥💥💥🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️,,True,none,0,,2023-10-06T10:12:21Z,2023-10-06T10:12:21Z
Memepop,https://yt3.ggpht.com/F3c9uYDOyl9VBD085n_01XQPHDUKHmva8pizyGPI0T6WmQbbN5CtsNRWOWlWE6PKpcb1dRmDPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-nbZa7qteyU9GWUKw5uH9A,{'value': 'UC-nbZa7qteyU9GWUKw5uH9A'},UCAQg09FkoobmLquNNoO4ulg,549EcYgqGc0,No A. A. Ron huh?,No A. A. Ron huh?,,True,none,0,,2023-10-06T09:53:45Z,2023-10-06T09:53:45Z
Aman Gupta,https://yt3.ggpht.com/ytc/APkrFKaCA12pxN_GY1bINNr-EuEieXhOc1VkjssrCw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpH2U0b4v9WauEz0Xr9HVFA,{'value': 'UCpH2U0b4v9WauEz0Xr9HVFA'},UCAQg09FkoobmLquNNoO4ulg,Gvj3VpmwUGw,Link to download pdf of the verbal phrases is not working,Link to download pdf of the verbal phrases is not working,,True,none,1,,2023-10-06T09:49:28Z,2023-10-06T09:49:28Z
Pranjal Upadhyay,https://yt3.ggpht.com/ytc/APkrFKa4nQz11iqoVq0svtiXq9WFi-_SznIQWbY4y6dA57Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUPO1YldUCe3XJSBTyfhIkA,{'value': 'UCUPO1YldUCe3XJSBTyfhIkA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"Brinjal , indian English","Brinjal , indian English",,True,none,0,,2023-10-06T09:49:16Z,2023-10-06T09:49:16Z
Arwaz,https://yt3.ggpht.com/MzTYKecUbmsmvruqC0f8MXvrbqmyYM2eV7WYpjhZBgBT-l7UcYEMNLx_zwq7zqvmQ6ReSHJU3CI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChP6P8YOMgPb7lFXP3vE3Eg,{'value': 'UChP6P8YOMgPb7lFXP3vE3Eg'},UCAQg09FkoobmLquNNoO4ulg,-m9PpkWeJ3w,Bike left the chat,Bike left the chat,,True,none,1,,2023-10-06T09:21:26Z,2023-10-06T09:21:26Z
Abdul Jabbar Maharvi,https://yt3.ggpht.com/ytc/APkrFKbV-ylokLK1uDWZbhQeI_mvleqfxDe-ob1VHvV6VMI6wNL4r-wzRhE8rLMEcycj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4ine6GJZzilRlahM-gl1fw,{'value': 'UC4ine6GJZzilRlahM-gl1fw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,❤ American English ❤,❤ American English ❤,,True,none,0,,2023-10-06T09:08:58Z,2023-10-06T09:08:58Z
Hantengu,https://yt3.ggpht.com/58m3BQo968A9qWru3L4KH0qnUY_VKuhMwizGR4jicB90wegK0HrmAxQM8TvnpgxXoG-2J6xLlw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9I7rodVEnZ_bMUioucsvlQ,{'value': 'UC9I7rodVEnZ_bMUioucsvlQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: eggplant<br>British:fhhfbfhdxh<br><br>Me: dick,"American: eggplant
British:fhhfbfhdxh

Me: dick",,True,none,0,,2023-10-06T09:07:37Z,2023-10-06T09:07:37Z
~yeongyu~,https://yt3.ggpht.com/xOEl47rk_RHOMIaRo_w6mLqA4DL5HtaTbxhDK6Yeyb3vGgvJCPHlF7O8I9uSJ8r10pvZzSOu=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUg_xLKu9uNxvZpXFR6UjSA,{'value': 'UCUg_xLKu9uNxvZpXFR6UjSA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,First 3 were also how Indians say..😄,First 3 were also how Indians say..😄,,True,none,0,,2023-10-06T09:03:55Z,2023-10-06T09:04:20Z
Mélodie B,https://yt3.ggpht.com/ytc/APkrFKbCXvby-XPRFwdk5gBkUuXiQir4Fkqw1w5ELkJcYA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClohA5RbrPcMNrWt_rr7NZw,{'value': 'UClohA5RbrPcMNrWt_rr7NZw'},UCAQg09FkoobmLquNNoO4ulg,8t4JKCvdLNE,"Hello, <br>I have been following Linguamarina for 8 months.<br>I have been following Linguamarina since 2023.","Hello, 
I have been following Linguamarina for 8 months.
I have been following Linguamarina since 2023.",,True,none,0,,2023-10-06T09:00:32Z,2023-10-06T09:00:32Z
Dancan Crinskid,https://yt3.ggpht.com/ytc/APkrFKYnZ7XqNxE_beJNpigkV7vKhixL56KB_-KnhDxBZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnuRkdv6QGH9hyxlwPppTPQ,{'value': 'UCnuRkdv6QGH9hyxlwPppTPQ'},UCAQg09FkoobmLquNNoO4ulg,-NyEFcN_Gg0,"Hey, thankyou so much...Really helpful content","Hey, thankyou so much...Really helpful content",,True,none,0,,2023-10-06T08:43:07Z,2023-10-06T08:43:07Z
Khalisya Safiyya,https://yt3.ggpht.com/s8khnIocrMXRc12QzJpyXOaTtmu19-HTEkwfb2m7UjPAf7sOGrLbrCZ-iUoaoIk1xcbMb2ly1eQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCF1fRe9I9xoEOIzSjGXBj_Q,{'value': 'UCF1fRe9I9xoEOIzSjGXBj_Q'},UCAQg09FkoobmLquNNoO4ulg,waip5sVYkiU,B2...,B2...,,True,none,0,,2023-10-06T08:28:16Z,2023-10-06T08:28:16Z
Daniella Young,https://yt3.ggpht.com/ytc/APkrFKafuZLzp1FJz4v-YicjyBLe8NsbQ96U5uW5XY_xrPwyFgevdcJRbmH0iCkOCN8o=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXtVUKc9__9xVy48Rz010Ig,{'value': 'UCXtVUKc9__9xVy48Rz010Ig'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,South Africa be like cucumber 😅,South Africa be like cucumber 😅,,True,none,0,,2023-10-06T08:28:16Z,2023-10-06T08:28:16Z
Enikő Szabó,https://yt3.ggpht.com/ytc/APkrFKbmlmZoDv9TFWr9uExkRrBqzDuNRRddakDyqrwE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCezGg9jYZvx9xmIfWFDmJdA,{'value': 'UCezGg9jYZvx9xmIfWFDmJdA'},UCAQg09FkoobmLquNNoO4ulg,QGUm92osrXY,"First it felt a little awkward listening to myself in a quiet room, but actually it was a very helpful video!! :)","First it felt a little awkward listening to myself in a quiet room, but actually it was a very helpful video!! :)",,True,none,0,,2023-10-06T08:20:26Z,2023-10-06T08:20:26Z
parijat,https://yt3.ggpht.com/oSvRCAwtesW5HKEA0UR3TFYWt4iW0JutLlRkelFUcAJzSEJXfXd-DFUGqPM27l_kPlWaO_5f0w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcIO_nMPJqG78Syp7QvqZHA,{'value': 'UCcIO_nMPJqG78Syp7QvqZHA'},UCAQg09FkoobmLquNNoO4ulg,lKkIBuBKaYQ,bill: us<br>note: uk<br>me: cash,"bill: us
note: uk
me: cash",,True,none,0,,2023-10-06T07:48:57Z,2023-10-06T07:48:57Z
Nadia Alis,https://yt3.ggpht.com/ytc/APkrFKZvrBkIryQWXTD5kmYRv4YagdsJur3oorKeZSxz6D4Hfjza4r-eE4WMyWGe9J6W=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnu_TUFzH00_C7Hq67h64dw,{'value': 'UCnu_TUFzH00_C7Hq67h64dw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,You so pick me,You so pick me,,True,none,0,,2023-10-06T07:47:57Z,2023-10-06T07:47:57Z
Vetrix Code,https://yt3.ggpht.com/050ngEopqZoJPBg4gic6yy8_doTIZYlURp4lf6-SEkihJ1eyVe01rUrveA1DjHmdLhkKuBqEVA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYqRLRIJ0Rgpiu-862ZqFhw,{'value': 'UCYqRLRIJ0Rgpiu-862ZqFhw'},UCAQg09FkoobmLquNNoO4ulg,Qc45hxrgeqs,"Hello Marina, I&#39;m a camerounian and i&#39;m listening your video from Ivory Coast. I love the way you use to explain us the basic english. You make me increase my level in this language.","Hello Marina, I'm a camerounian and i'm listening your video from Ivory Coast. I love the way you use to explain us the basic english. You make me increase my level in this language.",,True,none,0,,2023-10-06T07:43:04Z,2023-10-06T07:46:18Z
maria a,https://yt3.ggpht.com/ytc/APkrFKbcnBBiClXImkWM2o4KDuyMUJN4I0d_xRLa=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNdWx1DqYdkEzrXCn0-iPrA,{'value': 'UCNdWx1DqYdkEzrXCn0-iPrA'},UCAQg09FkoobmLquNNoO4ulg,U4cIssgL3VE,А как же профилактика старческого слабоумия?!,А как же профилактика старческого слабоумия?!,,True,none,1,,2023-10-06T07:36:46Z,2023-10-06T07:36:46Z
Qaisar Nawaz,https://yt3.ggpht.com/ytc/APkrFKYRXnPTU2iavWkpvruNBiLvgJ_H-5VwdkOipJyd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC68q4odAjKFNRir2wslh5hA,{'value': 'UC68q4odAjKFNRir2wslh5hA'},UCAQg09FkoobmLquNNoO4ulg,uGkcTdrKjto,"you said that to and for both are used to express a reason, then how we differentiate that this reason demands to use for or to","you said that to and for both are used to express a reason, then how we differentiate that this reason demands to use for or to",,True,none,0,,2023-10-06T07:10:27Z,2023-10-06T07:10:27Z
JustKaea,https://yt3.ggpht.com/F2JC0L6nHinBEVCzk-aVv0d1fe_lvZfHe4pLw3JUeMEN1ZocGbPhzoUNicD7pCbSTAWW2sEXgY4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCC7NPEQgecn9woeGyMcl6HA,{'value': 'UCC7NPEQgecn9woeGyMcl6HA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Who did candy lollie I didi lol,Who did candy lollie I didi lol,,True,none,0,,2023-10-06T07:04:02Z,2023-10-06T07:04:02Z
ANWAR K A,https://yt3.ggpht.com/ytc/APkrFKbATaMqyJKoOtTtEHD511afGKg_Bz_ci6lPu9Cy=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnGyrgtOeAdIHzZLAejhSRw,{'value': 'UCnGyrgtOeAdIHzZLAejhSRw'},UCAQg09FkoobmLquNNoO4ulg,2ZV6xd4IoUc,😂😂😂😂😂,😂😂😂😂😂,,True,none,0,,2023-10-06T06:50:08Z,2023-10-06T06:50:08Z
aurapixelz,https://yt3.ggpht.com/4AzYT62qZtJp2xtQU2csl5DPaTq8qldCfqrDmuXetgOsujN90XKswTbMHnWDknxlITUUl1KKHU8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgxM0LWJyxfCNyaFw68edoQ,{'value': 'UCgxM0LWJyxfCNyaFw68edoQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,for eggplant i confidently said dick💀💀,for eggplant i confidently said dick💀💀,,True,none,0,,2023-10-06T06:24:34Z,2023-10-06T06:24:34Z
Anji Keys,https://yt3.ggpht.com/ytc/APkrFKYZ6vGgvZqbiAa9KB-ZWQmd90ozqoVw0gr1eEz4Uw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCO0DHQ6nKfsoS6pFZi9dKJQ,{'value': 'UCO0DHQ6nKfsoS6pFZi9dKJQ'},UCAQg09FkoobmLquNNoO4ulg,QGUm92osrXY,Thank you madam. U r excellent💯👍❤,Thank you madam. U r excellent💯👍❤,,True,none,0,,2023-10-06T06:09:49Z,2023-10-06T06:09:49Z
Ella,https://yt3.ggpht.com/BhbrsiyDXMSY28hJ8Fa59D_m6Pnvp6PUmMRutpyJlo9AiUbK3WeFBCmhnY-E5eWxY0uis3lhmw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCotyB7flM7khGM1q4U-fE1Q,{'value': 'UCotyB7flM7khGM1q4U-fE1Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,As a British person myself chocolate chip cookies are called cookies but others are biscuits,As a British person myself chocolate chip cookies are called cookies but others are biscuits,,True,none,0,,2023-10-06T06:07:10Z,2023-10-06T06:07:10Z
Nina Deryabina,https://yt3.ggpht.com/ytc/APkrFKaEaup826ltrXrnnYm4Edtigq5EZBW5W6g52g14_tg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCByqpsfP1RK2B6S34xRyZ-w,{'value': 'UCByqpsfP1RK2B6S34xRyZ-w'},UCAQg09FkoobmLquNNoO4ulg,71HZyrjx_jI,"Thank you!!! I really loved your video about the accents :) now I see that I pronounce some of the words in the American matter, while others I say like British people do. You motivated me to learn more about the accents and use them in a better way 🎉 thanks a lot!!!","Thank you!!! I really loved your video about the accents :) now I see that I pronounce some of the words in the American matter, while others I say like British people do. You motivated me to learn more about the accents and use them in a better way 🎉 thanks a lot!!!",,True,none,0,,2023-10-06T05:56:29Z,2023-10-06T05:56:29Z
Thanos Patrick,https://yt3.ggpht.com/ytc/APkrFKZgNEY2O4STLIlNscNcBA1tjxq0LeAVRQ6jt3Ux=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGb05ULMCfAy7oTROVPL25A,{'value': 'UCGb05ULMCfAy7oTROVPL25A'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,One big issue i have with this is you call the british &quot;people.&quot; They are many things but people isnt one of them,"One big issue i have with this is you call the british ""people."" They are many things but people isnt one of them",,True,none,0,,2023-10-06T05:53:33Z,2023-10-06T05:53:33Z
A K Chong,https://yt3.ggpht.com/ytc/APkrFKZ9AkEWbZoxCPUvnFWxI0SkYynHLymaNEeoDTRe9kqcYMjG4IUIse3iwiV-BKIQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCY_Ub7hzzJsydfNlyBUhH-Q,{'value': 'UCY_Ub7hzzJsydfNlyBUhH-Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American english,American english,,True,none,0,,2023-10-06T05:29:10Z,2023-10-06T05:29:10Z
Sky Ship School,https://yt3.ggpht.com/ytc/APkrFKYu4zzn2hFOoUWXGtKxzz6QpXzycuFOE5-A0kVg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCiQ6qX2GnRy_pjXu-vqZCwQ,{'value': 'UCiQ6qX2GnRy_pjXu-vqZCwQ'},UCAQg09FkoobmLquNNoO4ulg,U4cIssgL3VE,Wow! What app is it ?,Wow! What app is it ?,,True,none,0,,2023-10-06T05:27:35Z,2023-10-06T05:27:35Z
sariaka andriamahery,https://yt3.ggpht.com/4Dch6nyUksO45pPY5dzXi9VpvurWX8gfs5aDPiY5ZYE2SN7pHQtjnv3vuu-tSQRHDmrTNpEh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtPhp-wXqqlnlucMqrLaRVQ,{'value': 'UCtPhp-wXqqlnlucMqrLaRVQ'},UCAQg09FkoobmLquNNoO4ulg,Z7-FtCW9p3Q,your accent is simply understandable and clear ❤️,your accent is simply understandable and clear ❤️,,True,none,0,,2023-10-06T05:22:09Z,2023-10-06T05:22:09Z
Super Seuf,https://yt3.ggpht.com/ytc/APkrFKaef_p0V2FkfVR_cULIA8ASjVYa2ElJQxj7VA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvfAjIrLTYzRTc99guE2UdA,{'value': 'UCvfAjIrLTYzRTc99guE2UdA'},UCAQg09FkoobmLquNNoO4ulg,Y-IKnHsBbcA,"You can still hear your Russian accent very well, which is actually just really nice. Don&#39;t try to pretend to be born as an American as your accent just tells a nice story about who you are and where you are from. You can be proud :)!","You can still hear your Russian accent very well, which is actually just really nice. Don't try to pretend to be born as an American as your accent just tells a nice story about who you are and where you are from. You can be proud :)!",,True,none,1,,2023-10-06T05:20:33Z,2023-10-06T05:20:33Z
Soldier,https://yt3.ggpht.com/dp-mZsoyp-TKze2dKfNpqO3prCF12qQg4fg_utfgq-2OPRNHSmnSAnHQzGVF4pwe_-8nR8YoQw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCV-p1lcpD-TJqG_6xIhS5CQ,{'value': 'UCV-p1lcpD-TJqG_6xIhS5CQ'},UCAQg09FkoobmLquNNoO4ulg,suiSWE4HWjo,Us education system is basically one big money laundering scheme,Us education system is basically one big money laundering scheme,,True,none,0,,2023-10-06T05:01:29Z,2023-10-06T05:01:29Z
Munam Naseer,https://yt3.ggpht.com/ytc/APkrFKbw6T8q1v6_Rwa63XFpWbEEqw4oEOyfYpLJcekL8g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBySIh2HEA6O_cl-llDSwXQ,{'value': 'UCBySIh2HEA6O_cl-llDSwXQ'},UCAQg09FkoobmLquNNoO4ulg,axYAW7PuSIM,Thank you so much for being so kind. for being so genuine. for being so polite and nice. I wish i could talk to myself like you,Thank you so much for being so kind. for being so genuine. for being so polite and nice. I wish i could talk to myself like you,,True,none,0,,2023-10-06T05:00:14Z,2023-10-06T05:00:14Z
SVOЇ,https://yt3.ggpht.com/7fULF1hi2aPj9wcVTQHd4x_F8bSgXQINBzl3jncPpY_-LVsNRQ-qebG9PvEQhdhvyQUB1WHG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnflnyEs1uHXdz5hXhZwCzA,{'value': 'UCnflnyEs1uHXdz5hXhZwCzA'},UCAQg09FkoobmLquNNoO4ulg,QXVzmzhxWWc,It would be better not to mention the terrorist country Russia in the examples ... I think you don&#39;t need to explain 🗣️,It would be better not to mention the terrorist country Russia in the examples ... I think you don't need to explain 🗣️,,True,none,0,,2023-10-06T04:51:27Z,2023-10-06T04:51:27Z
yara's world,https://yt3.ggpht.com/ynodUM3wyCdut70yx4k6bprmfdToXHdkncVQhkA7hYiFVo9xqgp0rOa7UNZVaD4lh2mfICwxPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCe7KoSZ4qk9ZUNZdbOwiCoA,{'value': 'UCe7KoSZ4qk9ZUNZdbOwiCoA'},UCAQg09FkoobmLquNNoO4ulg,eEA0Y54-Ds8,I have a journal and I write everything in English 😅 . I think the same way like marina😅. But the difference is I am not good at vocabulary or grammar but the accent is good and also I feel like I can discover anything with fun in English more than my native language. One more difference is she was 18 and I started when I was 11😅❤❤,I have a journal and I write everything in English 😅 . I think the same way like marina😅. But the difference is I am not good at vocabulary or grammar but the accent is good and also I feel like I can discover anything with fun in English more than my native language. One more difference is she was 18 and I started when I was 11😅❤❤,,True,none,0,,2023-10-06T04:49:32Z,2023-10-06T04:49:32Z
DILLIP MIRDHA,https://yt3.ggpht.com/dO50CYb3gAQAJ0CaZwuqRxHu5e1P0U_Y_B3yy9f9TMYVURjEnStY4tpFTrN94xXHLgvqpAtY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCReDQE1puspTiRSANNK9MTw,{'value': 'UCReDQE1puspTiRSANNK9MTw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: candy<br>British:candy<br>Me: Toffee,"American: candy
British:candy
Me: Toffee",,True,none,0,,2023-10-06T04:21:17Z,2023-10-06T04:21:17Z
 Pearl Gay Cabuyao,https://yt3.ggpht.com/ytc/APkrFKYB1b3HUMUx1yg3pWni4-GgSJZQFp1sAyCAs1d9ZnwOmA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCldCTSREGPjSl-tmF24EEbw,{'value': 'UCldCTSREGPjSl-tmF24EEbw'},UCAQg09FkoobmLquNNoO4ulg,6LFjVC3cHjI,I&#39;m watching and listening your videos to  learn English.,I'm watching and listening your videos to  learn English.,,True,none,0,,2023-10-06T03:48:19Z,2023-10-06T03:48:19Z
Anita Emma123,https://yt3.ggpht.com/ytc/APkrFKaX26ex_fg9LjyJJ3V_fjde-kAWP2-xsbaz-w7O4Vyf1nOyJQ46DmG7T27kcyKC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCo9FdSPHo-_0IlFGUDVklKA,{'value': 'UCo9FdSPHo-_0IlFGUDVklKA'},UCAQg09FkoobmLquNNoO4ulg,vi4D9yHQDPk,U are my first English teacher on YouTube I love u.😍😍 since 3 years I follow you.,U are my first English teacher on YouTube I love u.😍😍 since 3 years I follow you.,,True,none,0,,2023-10-06T03:32:42Z,2023-10-06T03:33:43Z
